Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Year
Crude Oil Futures,2022-10-25,84.87999725341797,86.02999877929688,83.05999755859375,85.31999969482422,85.31999969482422,240441.0,2022
NYSE Composite (New York Stock Exchange),2022-10-26,14440.6904296875,14670.6201171875,14440.6904296875,14531.6904296875,14531.6904296875,4817310000.0,2022
NASDAQ Composite,2022-10-26,10969.01953125,11205.83984375,10948.3798828125,10970.990234375,10970.990234375,5224440000.0,2022
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2022-10-26,7013.5,7057.39990234375,6960.10009765625,7056.10009765625,7056.10009765625,1054624200.0,2022
^N225,2022-10-26,27410.640625,27578.05078125,27404.900390625,27431.83984375,27431.83984375,61000000.0,2022
SSE Composite Index (Shanghai Stock Exchange),2022-10-26,2977.56005859375,3028.35009765625,2977.56005859375,2999.5,2999.5,268700.0,2022
Euronext 100 (European Stock Exchange),2022-10-26,1184.3199462890625,1190.489990234375,1174.0799560546875,1189.3199462890625,1189.3199462890625,193305000.0,2022
Dow Jones Industrial Average (USA),2022-10-26,31738.439453125,32172.419921875,31738.439453125,31839.109375,31839.109375,430400000.0,2022
S&P 500 Index (USA),2022-10-26,3825.969970703125,3886.14990234375,3824.070068359375,3830.60009765625,3830.60009765625,4817310000.0,2022
Gold Futures,2022-10-26,1649.800048828125,1667.0,1649.800048828125,1664.0,1664.0,89.0,2022
Crude Oil Futures,2022-10-26,85.06999969482422,88.41000366210938,84.13999938964844,87.91000366210938,87.91000366210938,287182.0,2022
NYSE Composite (New York Stock Exchange),2022-10-27,14531.6904296875,14726.1103515625,14531.6904296875,14569.900390625,14569.900390625,4687320000.0,2022
NASDAQ Composite,2022-10-27,10971.9501953125,10998.73046875,10780.5,10792.669921875,10792.669921875,4773520000.0,2022
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2022-10-27,7056.10009765625,7093.10009765625,7034.2001953125,7073.7001953125,7073.7001953125,920365100.0,2022
Nifty 50 (National Stock Exchange of India),2022-10-27,17771.400390625,17783.900390625,17654.5,17736.94921875,17736.94921875,324600.0,2022
"BSE SENSEX (Bombay Stock Exchange, India)",2022-10-27,59792.3203125,59959.94140625,59496.80078125,59756.83984375,59756.83984375,9500.0,2022
^N225,2022-10-27,27407.23046875,27450.259765625,27330.7890625,27345.240234375,27345.240234375,65400000.0,2022
SSE Composite Index (Shanghai Stock Exchange),2022-10-27,3005.0400390625,3017.260009765625,2981.68994140625,2982.89990234375,2982.89990234375,265600.0,2022
Euronext 100 (European Stock Exchange),2022-10-27,1188.9300537109375,1195.9100341796875,1180.8800048828125,1191.260009765625,1191.260009765625,235527500.0,2022
Dow Jones Industrial Average (USA),2022-10-27,32062.140625,32388.419921875,31993.2109375,32033.279296875,32033.279296875,375720000.0,2022
S&P 500 Index (USA),2022-10-27,3834.68994140625,3859.949951171875,3803.7900390625,3807.300048828125,3807.300048828125,4687320000.0,2022
Gold Futures,2022-10-27,1660.699951171875,1660.699951171875,1660.699951171875,1660.699951171875,1660.699951171875,2298.0,2022
Crude Oil Futures,2022-10-27,88.26000213623047,89.79000091552734,87.33000183105469,89.08000183105469,89.08000183105469,292556.0,2022
NYSE Composite (New York Stock Exchange),2022-10-28,14569.900390625,14802.2197265625,14565.509765625,14795.6298828125,14795.6298828125,4459410000.0,2022
NASDAQ Composite,2022-10-28,10766.2001953125,11117.0400390625,10766.2001953125,11102.4501953125,11102.4501953125,4731940000.0,2022
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2022-10-28,7073.7001953125,7073.7001953125,6997.5,7047.7001953125,7047.7001953125,683640200.0,2022
Nifty 50 (National Stock Exchange of India),2022-10-28,17756.400390625,17838.900390625,17723.69921875,17786.80078125,17786.80078125,250000.0,2022
"BSE SENSEX (Bombay Stock Exchange, India)",2022-10-28,59746.80078125,60133.171875,59739.05078125,59959.8515625,59959.8515625,10000.0,2022
^N225,2022-10-28,27097.380859375,27265.4609375,26981.080078125,27105.19921875,27105.19921875,144600000.0,2022
SSE Composite Index (Shanghai Stock Exchange),2022-10-28,2967.02001953125,2974.239990234375,2908.97998046875,2915.929931640625,2915.929931640625,292500.0,2022
Euronext 100 (European Stock Exchange),2022-10-28,1188.0,1192.81005859375,1177.280029296875,1191.97998046875,1191.97998046875,183884500.0,2022
Dow Jones Industrial Average (USA),2022-10-28,32204.310546875,32889.80859375,32158.380859375,32861.80078125,32861.80078125,495830000.0,2022
S&P 500 Index (USA),2022-10-28,3808.260009765625,3905.419921875,3808.260009765625,3901.06005859375,3901.06005859375,4459410000.0,2022
Gold Futures,2022-10-28,1661.0,1661.0,1638.699951171875,1639.5999755859375,1639.5999755859375,626.0,2022
Crude Oil Futures,2022-10-28,88.66999816894531,88.76000213623047,87.08000183105469,87.9000015258789,87.9000015258789,263404.0,2022
NYSE Composite (New York Stock Exchange),2022-10-31,14795.6298828125,14825.01953125,14698.8203125,14747.0302734375,14747.0302734375,4820620000.0,2022
NASDAQ Composite,2022-10-31,11028.4296875,11047.9404296875,10914.009765625,10988.150390625,10988.150390625,4753740000.0,2022
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2022-10-31,7047.7001953125,7132.89990234375,7030.10009765625,7094.5,7094.5,881761300.0,2022
Nifty 50 (National Stock Exchange of India),2022-10-31,17910.19921875,18022.80078125,17899.900390625,18012.19921875,18012.19921875,227200.0,2022
"BSE SENSEX (Bombay Stock Exchange, India)",2022-10-31,60246.9609375,60786.69921875,60246.9609375,60746.58984375,60746.58984375,8000.0,2022
^N225,2022-10-31,27404.30078125,27602.990234375,27392.990234375,27587.4609375,27587.4609375,71100000.0,2022
SSE Composite Index (Shanghai Stock Exchange),2022-10-31,2893.199951171875,2926.02001953125,2885.090087890625,2893.47998046875,2893.47998046875,302000.0,2022
Euronext 100 (European Stock Exchange),2022-10-31,1192.1700439453125,1198.52001953125,1188.3599853515625,1194.1400146484375,1194.1400146484375,169960100.0,2022
Dow Jones Industrial Average (USA),2022-10-31,32754.26953125,32883.859375,32586.9296875,32732.94921875,32732.94921875,390890000.0,2022
S&P 500 Index (USA),2022-10-31,3881.85009765625,3893.72998046875,3863.179931640625,3871.97998046875,3871.97998046875,4820620000.0,2022
Gold Futures,2022-10-31,1641.800048828125,1641.800048828125,1633.4000244140625,1635.9000244140625,1635.9000244140625,522.0,2022
Crude Oil Futures,2022-10-31,88.38999938964844,88.6500015258789,85.30000305175781,86.52999877929688,86.52999877929688,285342.0,2022
NYSE Composite (New York Stock Exchange),2022-11-01,14747.0302734375,14921.48046875,14725.08984375,14790.7099609375,14790.7099609375,4481210000.0,2022
NASDAQ Composite,2022-11-01,11154.740234375,11156.349609375,10881.1904296875,10890.849609375,10890.849609375,4677520000.0,2022
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2022-11-01,7094.5,7221.2998046875,7094.5,7186.2001953125,7186.2001953125,879817800.0,2022
Nifty 50 (National Stock Exchange of India),2022-11-01,18130.69921875,18175.80078125,18060.150390625,18145.400390625,18145.400390625,349900.0,2022
"BSE SENSEX (Bombay Stock Exchange, India)",2022-11-01,61065.578125,61289.73046875,60868.69140625,61121.3515625,61121.3515625,58200.0,2022
^N225,2022-11-01,27614.640625,27682.970703125,27526.1796875,27678.919921875,27678.919921875,72600000.0,2022
SSE Composite Index (Shanghai Stock Exchange),2022-11-01,2899.5,2969.199951171875,2896.760009765625,2969.199951171875,2969.199951171875,319800.0,2022
Euronext 100 (European Stock Exchange),2022-11-01,1196.199951171875,1214.6199951171875,1196.199951171875,1205.2900390625,1205.2900390625,157396800.0,2022
Dow Jones Industrial Average (USA),2022-11-01,32862.7890625,32975.48046875,32485.23046875,32653.19921875,32653.19921875,323210000.0,2022
S&P 500 Index (USA),2022-11-01,3901.7900390625,3911.7900390625,3843.800048828125,3856.10009765625,3856.10009765625,4481210000.0,2022
Gold Futures,2022-11-01,1630.800048828125,1653.699951171875,1630.800048828125,1645.0,1645.0,985.0,2022
Crude Oil Futures,2022-11-01,86.43000030517578,89.44999694824219,85.91999816894531,88.37000274658203,88.37000274658203,274321.0,2022
NYSE Composite (New York Stock Exchange),2022-11-02,14790.7099609375,14929.3798828125,14496.330078125,14497.849609375,14497.849609375,4899000000.0,2022
NASDAQ Composite,2022-11-02,10885.009765625,10993.240234375,10522.900390625,10524.7998046875,10524.7998046875,5436420000.0,2022
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2022-11-02,7186.2001953125,7205.10009765625,7130.5,7144.10009765625,7144.10009765625,688038000.0,2022
Nifty 50 (National Stock Exchange of India),2022-11-02,18177.900390625,18178.75,18048.650390625,18082.849609375,18082.849609375,270900.0,2022
"BSE SENSEX (Bombay Stock Exchange, India)",2022-11-02,61156.890625,61209.6484375,60794.390625,60906.08984375,60906.08984375,10800.0,2022
^N225,2022-11-02,27562.30078125,27692.55078125,27546.880859375,27663.390625,27663.390625,86600000.0,2022
SSE Composite Index (Shanghai Stock Exchange),2022-11-02,2960.64990234375,3019.050048828125,2954.949951171875,3003.3701171875,3003.3701171875,325100.0,2022
Euronext 100 (European Stock Exchange),2022-11-02,1205.1800537109375,1212.77001953125,1193.4300537109375,1194.22998046875,1194.22998046875,175448100.0,2022
Dow Jones Industrial Average (USA),2022-11-02,32576.279296875,33071.9296875,32139.76953125,32147.759765625,32147.759765625,398430000.0,2022
S&P 500 Index (USA),2022-11-02,3852.89990234375,3894.43994140625,3758.679931640625,3759.68994140625,3759.68994140625,4899000000.0,2022
Gold Futures,2022-11-02,1650.800048828125,1664.699951171875,1634.0,1645.699951171875,1645.699951171875,612.0,2022
Crude Oil Futures,2022-11-02,88.62000274658203,90.36000061035156,87.72000122070312,90.0,90.0,280961.0,2022
NYSE Composite (New York Stock Exchange),2022-11-03,14497.849609375,14531.9296875,14297.0595703125,14455.669921875,14455.669921875,4625290000.0,2022
NASDAQ Composite,2022-11-03,10399.4501953125,10486.009765625,10319.5400390625,10342.9404296875,10342.9404296875,5102190000.0,2022
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2022-11-03,7144.10009765625,7188.60009765625,7076.5,7188.60009765625,7188.60009765625,721711200.0,2022
Nifty 50 (National Stock Exchange of India),2022-11-03,17968.349609375,18106.30078125,17959.19921875,18052.69921875,18052.69921875,213000.0,2022
"BSE SENSEX (Bombay Stock Exchange, India)",2022-11-03,60511.5703125,60994.37109375,60485.140625,60836.41015625,60836.41015625,25000.0,2022
SSE Composite Index (Shanghai Stock Exchange),2022-11-03,2981.199951171875,3003.719970703125,2977.719970703125,2997.81005859375,2997.81005859375,259300.0,2022
Euronext 100 (European Stock Exchange),2022-11-03,1193.280029296875,1193.280029296875,1176.300048828125,1186.3299560546875,1186.3299560546875,190038400.0,2022
Dow Jones Industrial Average (USA),2022-11-03,31985.05078125,32185.7109375,31727.05078125,32001.25,32001.25,354440000.0,2022
S&P 500 Index (USA),2022-11-03,3733.25,3750.590087890625,3698.14990234375,3719.889892578125,3719.889892578125,4625290000.0,2022
Gold Futures,2022-11-03,1629.199951171875,1629.199951171875,1615.0999755859375,1627.300048828125,1627.300048828125,1427.0,2022
Crude Oil Futures,2022-11-03,89.3499984741211,89.66999816894531,87.5999984741211,88.16999816894531,88.16999816894531,239816.0,2022
NYSE Composite (New York Stock Exchange),2022-11-04,14455.669921875,14796.8095703125,14455.669921875,14702.76953125,14702.76953125,5400180000.0,2022
NASDAQ Composite,2022-11-04,10548.1396484375,10553.6298828125,10262.9296875,10475.25,10475.25,5453750000.0,2022
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2022-11-04,7188.60009765625,7376.2001953125,7188.60009765625,7334.7998046875,7334.7998046875,960620800.0,2022
Nifty 50 (National Stock Exchange of India),2022-11-04,18053.400390625,18135.099609375,18017.150390625,18117.150390625,18117.150390625,267900.0,2022
"BSE SENSEX (Bombay Stock Exchange, India)",2022-11-04,60698.26953125,61004.48828125,60666.01171875,60950.359375,60950.359375,13600.0,2022
^N225,2022-11-04,27371.890625,27389.30078125,27032.01953125,27199.740234375,27199.740234375,111100000.0,2022
SSE Composite Index (Shanghai Stock Exchange),2022-11-04,2997.0,3081.590087890625,2997.0,3070.800048828125,3070.800048828125,329800.0,2022
Euronext 100 (European Stock Exchange),2022-11-04,1187.219970703125,1224.550048828125,1187.219970703125,1216.199951171875,1216.199951171875,220940600.0,2022
Dow Jones Industrial Average (USA),2022-11-04,32265.009765625,32611.51953125,31938.919921875,32403.220703125,32403.220703125,422370000.0,2022
S&P 500 Index (USA),2022-11-04,3766.97998046875,3796.340087890625,3708.840087890625,3770.550048828125,3770.550048828125,5400180000.0,2022
Gold Futures,2022-11-04,1630.199951171875,1674.5,1629.0,1672.5,1672.5,159.0,2022
Crude Oil Futures,2022-11-04,87.9000015258789,92.87000274658205,87.81999969482422,92.61000061035156,92.61000061035156,354060.0,2022
NYSE Composite (New York Stock Exchange),2022-11-07,14702.76953125,14833.9404296875,14688.5498046875,14808.6298828125,14808.6298828125,4341620000.0,2022
NASDAQ Composite,2022-11-07,10516.9404296875,10587.9599609375,10428.91015625,10564.51953125,10564.51953125,4456690000.0,2022
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2022-11-07,7334.7998046875,7346.7001953125,7288.0,7300.0,7300.0,718412900.0,2022
Nifty 50 (National Stock Exchange of India),2022-11-07,18211.75,18255.5,18064.75,18202.80078125,18202.80078125,314800.0,2022
"BSE SENSEX (Bombay Stock Exchange, India)",2022-11-07,61188.12890625,61401.5390625,60714.359375,61185.1484375,61185.1484375,17000.0,2022
^N225,2022-11-07,27406.779296875,27578.009765625,27357.529296875,27527.640625,27527.640625,78900000.0,2022
SSE Composite Index (Shanghai Stock Exchange),2022-11-07,3062.860107421875,3088.18994140625,3054.4599609375,3077.820068359375,3077.820068359375,320600.0,2022
Euronext 100 (European Stock Exchange),2022-11-07,1215.56005859375,1223.0699462890625,1207.489990234375,1219.1800537109375,1219.1800537109375,171971200.0,2022
Dow Jones Industrial Average (USA),2022-11-07,32454.099609375,32895.58984375,32424.990234375,32827.0,32827.0,336300000.0,2022
S&P 500 Index (USA),2022-11-07,3780.7099609375,3813.949951171875,3764.699951171875,3806.800048828125,3806.800048828125,4341620000.0,2022
Gold Futures,2022-11-07,1676.9000244140625,1677.9000244140625,1672.9000244140625,1676.5,1676.5,42.0,2022
Crude Oil Futures,2022-11-07,91.0,93.73999786376952,90.4000015258789,91.79000091552734,91.79000091552734,322419.0,2022
NYSE Composite (New York Stock Exchange),2022-11-08,14808.6298828125,14983.349609375,14756.98046875,14889.2998046875,14889.2998046875,4607640000.0,2022
NASDAQ Composite,2022-11-08,10611.5302734375,10745.6396484375,10472.73046875,10616.2001953125,10616.2001953125,5134500000.0,2022
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2022-11-08,7300.0,7313.5,7244.7998046875,7306.10009765625,7306.10009765625,959888700.0,2022
^N225,2022-11-08,27718.83984375,27943.26953125,27704.640625,27872.109375,27872.109375,84400000.0,2022
SSE Composite Index (Shanghai Stock Exchange),2022-11-08,3077.31005859375,3078.280029296875,3047.4599609375,3064.489990234375,3064.489990234375,256500.0,2022
Euronext 100 (European Stock Exchange),2022-11-08,1218.1700439453125,1224.8900146484375,1212.550048828125,1223.9000244140625,1223.9000244140625,167464000.0,2022
Dow Jones Industrial Average (USA),2022-11-08,32934.55859375,33355.390625,32831.4609375,33160.828125,33160.828125,335340000.0,2022
S&P 500 Index (USA),2022-11-08,3817.02001953125,3859.39990234375,3786.280029296875,3828.110107421875,3828.110107421875,4607640000.0,2022
Gold Futures,2022-11-08,1703.199951171875,1712.0999755859375,1703.199951171875,1712.0999755859375,1712.0999755859375,23.0,2022
Crude Oil Futures,2022-11-08,91.87000274658205,92.16999816894533,88.5199966430664,88.91000366210938,88.91000366210938,344223.0,2022
NYSE Composite (New York Stock Exchange),2022-11-09,14889.2998046875,14889.2998046875,14568.990234375,14587.759765625,14587.759765625,4645010000.0,2022
NASDAQ Composite,2022-11-09,10528.4501953125,10564.9697265625,10344.009765625,10353.169921875,10353.169921875,4977460000.0,2022
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2022-11-09,7306.10009765625,7307.7998046875,7263.5,7296.2998046875,7296.2998046875,529922700.0,2022
Nifty 50 (National Stock Exchange of India),2022-11-09,18288.25,18296.400390625,18117.5,18157.0,18157.0,307200.0,2022
"BSE SENSEX (Bombay Stock Exchange, India)",2022-11-09,61304.2890625,61447.23046875,60905.1484375,61033.55078125,61033.55078125,9100.0,2022
^N225,2022-11-09,27884.55078125,27926.51953125,27688.859375,27716.4296875,27716.4296875,79100000.0,2022
SSE Composite Index (Shanghai Stock Exchange),2022-11-09,3064.4599609375,3073.919921875,3046.18994140625,3048.169921875,3048.169921875,235600.0,2022
Euronext 100 (European Stock Exchange),2022-11-09,1223.4100341796875,1223.4100341796875,1212.4000244140625,1216.9200439453125,1216.9200439453125,165422600.0,2022
